osID,title,ai_health_related,nlp_health_related,ai_disease_areas,nlp_disease_areas,agree_health,agree_areas,any_overlap,ai_only_areas,nlp_only_areas
SSRE-MEGAKARYOCYTE-FLYING-ONE-MEF1,Megakaryocytes Orbiting in Outer Space and Near Earth: The MOON Study,True,False,Cancer; Cardiovascular diseases,,False,False,False,Cancer; Cardiovascular diseases,
SSRE-MELONDAU,MELiSSA ON board DAnish Utilisation flight,False,True,,Cancer; Neurological diseases; Rare inherited disorders,False,False,False,,Cancer; Neurological diseases; Rare inherited disorders
SSRE-MELSP,Melanized Microbes for Multiple Uses in Space,True,False,Cancer; Endocrine and metabolic diseases,,False,False,False,Cancer; Endocrine and metabolic diseases,
SSRE-MEMBRANA-MEMBRANE,Membrana (Membrane),False,False,,,True,True,False,,
SSRE-MEMOBC,Direct and Delayed Effects of Microgravity on &quot;Space Memory&quot; of Neural Crest Stem Cells,True,False,Cancer; Cardiovascular diseases; Endocrine and metabolic diseases; Neurological diseases,,False,False,False,Cancer; Cardiovascular diseases; Endocrine and metabolic diseases; Neurological diseases,
SSRE-MEMSAT,MemSat,False,False,,,True,True,False,,
SSRE-MEPS,Microencapsulation Electrostatic Processing System,False,True,,Cancer,False,False,False,,Cancer
SSRE-MESSAGE-AX-3,MESSAGE (Ax-3),False,False,,,True,True,False,,
SSRE-METABOLIC-SPACE,Metabolic Space,True,False,Endocrine and metabolic diseases,,False,False,False,Endocrine and metabolic diseases,
SSRE-METABOLIC-TRACKING,Comparative Real-time Metabolic Activity Tracking for Improved Therapeutic Assessment Screening Panels,True,False,Endocrine and metabolic diseases,,False,False,False,Endocrine and metabolic diseases,
SSRE-METAL-3D-PRINTER,Development of an Additive Manufacturing Machine that Demonstrates the Capabilities of this Technology to Perform Metal Deposition in 3D under Sustained Microgravity Conditions and Manufacture Test Specimens,False,False,,,True,True,False,,
SSRE-METEOR,Meteor Composition Determination,False,False,,,True,True,False,,
SSRE-METEOROID,Recording Micrometeoroid and Technogenic Particles on the External Surface of the ISS Russian Segment Service Module,False,False,,,True,True,False,,
SSRE-METERON,METERON Quick Start a / DTN,False,False,,,True,True,False,,
SSRE-MEZHKLETOCHNOE-VZAIMODEISTVIE,Intercellular Interactions in Space Flight,True,False,Cancer; Cardiovascular diseases; Endocrine and metabolic diseases; Musculoskeletal diseases; Neurological diseases,,False,False,False,Cancer; Cardiovascular diseases; Endocrine and metabolic diseases; Musculoskeletal diseases; Neurological diseases,
SSRE-MEZHKLETOCHNOE-VZAIMODEISTVIE-PERFECTION-CELL-CELL-INTERACTION-PERFECTION,Mezhkletochnoe Vzaimodeistvie Perfection (Cell-cell Interaction Perfection),True,False,Cancer; Cardiovascular diseases; Neurological diseases; Rare inherited disorders,,False,False,False,Cancer; Cardiovascular diseases; Neurological diseases; Rare inherited disorders,
SSRE-MFMG,Miscible Fluids in Microgravity,False,False,,,True,True,False,,
SSRE-MGST,Microgravity Sediment Trap,False,False,,,True,True,False,,
SSRE-MHU-10,Mouse Habitat Unit 10: Cancer Progression under the Microgravity Environment in Space,True,True,Cancer,Cancer,True,True,True,,
SSRE-MHU-9,Mouse Habitat Unit-9: Strategy to Overcome the Space Stresses by Reinforcing Defense Mechanism,True,False,Cardiovascular diseases; Endocrine and metabolic diseases; Mental health; Musculoskeletal diseases; Neurological diseases,,False,False,False,Cardiovascular diseases; Endocrine and metabolic diseases; Mental health; Musculoskeletal diseases; Neurological diseases,
SSRE-MIA-ROSCOSMOS,Cell-Cell Interaction of Monocytes and T-Lymphocytes in Microgravity,True,False,Cancer; Cardiovascular diseases; Endocrine and metabolic diseases; Rare inherited disorders,,False,False,False,Cancer; Cardiovascular diseases; Endocrine and metabolic diseases; Rare inherited disorders,
SSRE-MICAST,The Microstructure Formation in Casting of Technical Alloys Under Diffusive and Magnetically Controlled Convective Conditions,False,False,,,True,True,False,,
SSRE-MICAST-2,The Microstructure Formation in Casting of Technical Alloys under Diffusive and Magnetically Controlled Convective Conditions-2,False,False,,,True,True,False,,
SSRE-MICATOS,Microfluidic Investigation of Capillary Forces on Toroidal Structures,False,False,,,True,True,False,,
SSRE-MICRO-10,Influence of microgravity on the production of Aspergillus secondary metabolites (IMPAS) &ndash; a novel drug discovery approach with potential benefits to astronauts&rsquo; health,True,False,Cancer; Rare inherited disorders,,False,False,False,Cancer; Rare inherited disorders,
SSRE-MICRO-11,Spaceflight-Altered Motility Activation and Fertility-Dependent Responses in Sperm,True,False,Women's health,,False,False,False,Women's health,
SSRE-MICRO-12,Investigating the Physiology and Fitness of an Exoelectrogenic Organism Under Microgravity Conditions,False,False,,,True,True,False,,
SSRE-MICRO-14,Characterizing the Effects of Spaceflight on the <em>Candida albicans</em> Adaptation Responses,True,False,Endocrine and metabolic diseases; Rare inherited disorders; Women's health,,False,False,False,Endocrine and metabolic diseases; Rare inherited disorders; Women's health,
SSRE-MICRO-15,Study of Mammalian Pluripotent Stem Cells in Microgravity,True,False,Cancer; Cardiovascular diseases; Endocrine and metabolic diseases; Musculoskeletal diseases; Neurological diseases; Rare inherited disorders,,False,False,False,Cancer; Cardiovascular diseases; Endocrine and metabolic diseases; Musculoskeletal diseases; Neurological diseases; Rare inherited disorders,
SSRE-MICRO-16,Determining Muscle Strength in Space-flown <em>Caenorhabditis elegans</em>,True,True,Endocrine and metabolic diseases; Musculoskeletal diseases; Neurological diseases,Musculoskeletal diseases; Neurological diseases; Rare inherited disorders,True,False,True,Endocrine and metabolic diseases,Rare inherited disorders
SSRE-MICRO-2,Gravitational Effects on Biofilm Formation During Space Flight,True,False,,,False,True,False,,
SSRE-MICRO-2A,Microbial biofilm formation during space flight,True,False,Cardiovascular diseases; Kidney diseases; Rare inherited disorders,,False,False,False,Cardiovascular diseases; Kidney diseases; Rare inherited disorders,
SSRE-MICRO-4,Genotypic and Phenotypic Changes in Yeast Related to Selective Growth Pressures Unique to Microgravity,True,False,Cancer; Endocrine and metabolic diseases; Rare inherited disorders,,False,False,False,Cancer; Endocrine and metabolic diseases; Rare inherited disorders,
SSRE-MICRO-5,"Investigation of host-pathogen interactions, conserved cellular responses, and countermeasure efficacy during spaceflight using the human surrogate model <em>Caenorhabditis elegans</em>",True,False,Endocrine and metabolic diseases; Musculoskeletal diseases; Neurological diseases,,False,False,False,Endocrine and metabolic diseases; Musculoskeletal diseases; Neurological diseases,
SSRE-MICRO-6,Genotypic and Phenotypic Responses of Candida albicans to Spaceflight,True,False,Endocrine and metabolic diseases; Rare inherited disorders; Women's health,,False,False,False,Endocrine and metabolic diseases; Rare inherited disorders; Women's health,
SSRE-MICRO-7,MicroRNA Expression Profiles in Cultured Human Fibroblasts in Space,True,True,Cancer,Cancer; Endocrine and metabolic diseases; Neurological diseases; Rare inherited disorders,True,False,True,,Endocrine and metabolic diseases; Neurological diseases; Rare inherited disorders
SSRE-MICRO-8,Genotypic and Phenotypic Responses of<em> Candida albicans </em>to Spaceflight,True,False,Endocrine and metabolic diseases; Rare inherited disorders; Women's health,,False,False,False,Endocrine and metabolic diseases; Rare inherited disorders; Women's health,
SSRE-MICRO-9,Yeast colony survival in microgravity depends on ammonia mediated metabolic adaptation and cell differentiation,True,False,Endocrine and metabolic diseases,,False,False,False,Endocrine and metabolic diseases,
SSRE-MICRO-AGE,Microgravity as a Model for Accelerated Skeletal Muscle Aging,True,True,Musculoskeletal diseases,Endocrine and metabolic diseases; Rare inherited disorders,True,False,False,Musculoskeletal diseases,Endocrine and metabolic diseases; Rare inherited disorders
SSRE-MICRO-MONITOR,Development of the On-Board Monitoring System for Microorganisms in Potable Water on Manned Spacecraft,True,False,Endocrine and metabolic diseases; Kidney diseases,,False,False,False,Endocrine and metabolic diseases; Kidney diseases,
SSRE-MICROALGAE,Microalgae Biosynthesis in Microgravity,False,False,,,True,True,False,,
SSRE-MICROBE,Effect of Spaceflight on Microbial Gene Expression and Virulence,True,True,Endocrine and metabolic diseases; Rare inherited disorders,Musculoskeletal diseases; Rare inherited disorders,True,False,True,Endocrine and metabolic diseases,Musculoskeletal diseases
SSRE-MICROBE-A1,On-board Microorganism Monitoring in Spacecrafts,True,False,Musculoskeletal diseases; Rare inherited disorders,,False,False,False,Musculoskeletal diseases; Rare inherited disorders,
SSRE-MICROBE-I,Microbial Dynamics in International Space Station - I,True,True,Endocrine and metabolic diseases; Rare inherited disorders,Endocrine and metabolic diseases,True,False,True,Rare inherited disorders,
SSRE-MICROBE-III,Microbe-III,False,False,,,True,True,False,,
SSRE-MICROBE-IV,Microbiological monitoring in the International Space Station-KIBO,True,False,Endocrine and metabolic diseases; Mental health; Rare inherited disorders,,False,False,False,Endocrine and metabolic diseases; Mental health; Rare inherited disorders,
SSRE-MICROBIAL-NITROGEN-FIXATION,The Effects of Microgravity on Microbial Nitrogen Fixation,False,False,,,True,True,False,,
SSRE-MICROBIAL-OBSERVATORY-1,Microbial Tracking Payload Series,True,False,Musculoskeletal diseases; Rare inherited disorders,,False,False,False,Musculoskeletal diseases; Rare inherited disorders,
SSRE-MICROBIAL-TRACKING-2,"International Space Station&mdash;Microbial Observatory of Pathogenic Viruses, Bacteria, and Fungi (ISS-MOP) Project",True,False,Musculoskeletal diseases,,False,False,False,Musculoskeletal diseases,
SSRE-MICROBIAL-TRACKING-3,Quantifying Selection for Pathogenicity and Antibiotic Resistance in Bacteria and Fungi on the ISS – a Microbial Tracking Study,True,False,,,False,True,False,,
SSRE-MICROBIOME,Study of the Impact of Long-Term Space Travel on the Astronauts' Microbiome,True,False,Cardiovascular diseases; Endocrine and metabolic diseases; Mental health; Musculoskeletal diseases; Neurological diseases,,False,False,False,Cardiovascular diseases; Endocrine and metabolic diseases; Mental health; Musculoskeletal diseases; Neurological diseases,
SSRE-MICROBIOME-IN-SPACE-AX-1,An Evaluation of the Human Urinary Microbiome and Urinary Symptoms Throughout a Short-Duration Space-Flight,True,False,Kidney diseases,,False,False,False,Kidney diseases,
SSRE-MICROBIOME-PROFILING,Mapping Astronaut Meta-GenOmics: a Microbial Profiling Research,True,False,Endocrine and metabolic diseases; Mental health; Musculoskeletal diseases,,False,False,False,Endocrine and metabolic diseases; Mental health; Musculoskeletal diseases,
SSRE-MICROCHANNEL-DIFFUSION,Microchannel Diffusion,False,False,,,True,True,False,,
SSRE-MICROFLOW1,Microflow 1 technology demonstration,False,False,,,True,True,False,,
SSRE-MICROFLUIDICS-DESIGN,Microfluidics Design,False,False,,,True,True,False,,
SSRE-MICROGRAVITY-ASSOCIATED-BONE-LOSS-A-MABL-A,Role of Mesenchymal Stem Cells in Microgravity Induced Bone Loss,True,False,Musculoskeletal diseases,,False,False,False,Musculoskeletal diseases,
SSRE-MICROGRAVITY-ASSOCIATED-BONE-LOSS-B-MABL-B,Role of Mesenchymal Stem Cells in Microgravity Induced Bone Loss,True,False,Musculoskeletal diseases,,False,False,False,Musculoskeletal diseases,
SSRE-MICROGRAVITY-CRYSTALS,Microgravity Crystals,False,False,,,True,True,False,,
SSRE-MICROGRAVITY-EXPANDED-STEM-CELLS,Microgravity Expanded Stem Cells,True,False,Cancer; Cardiovascular diseases; Endocrine and metabolic diseases; Musculoskeletal diseases; Neurological diseases; Rare inherited disorders,,False,False,False,Cancer; Cardiovascular diseases; Endocrine and metabolic diseases; Musculoskeletal diseases; Neurological diseases; Rare inherited disorders,
SSRE-MICROGRAVITY-EXPOSURE-ON-MEDICINAL-PLANT-SEEDS,Microgravity Exposure on Medicinal Plant Seeds,True,False,Cancer; Cardiovascular diseases; Endocrine and metabolic diseases,,False,False,False,Cancer; Cardiovascular diseases; Endocrine and metabolic diseases,
SSRE-MICROGRAVITY-GROWTH-OF-ANTIBODY-CRYSTALS-IN-THE-HAND-HELD-HIGH-DENSITY-PROTEIN-CRYSTAL-GROWTH,Microgravity Growth of Single Antibody Crystals for Structure Determination,True,False,Cancer; Cardiovascular diseases; Endocrine and metabolic diseases; Neurological diseases; Rare inherited disorders,,False,False,False,Cancer; Cardiovascular diseases; Endocrine and metabolic diseases; Neurological diseases; Rare inherited disorders,
SSRE-MICROGRAVITY-HEAT-AND-MASS-TRANSFER,Efficient Microgravity Heat and Mass Transfer with No Moving Parts,False,False,,,True,True,False,,
SSRE-MICROGRAVITY-PAIN-SENSATION-AX-1,Pain in Space,True,True,Musculoskeletal diseases; Neurological diseases,Neurological diseases,True,False,True,Musculoskeletal diseases,
SSRE-MICROGRAVITY-WRENCH,Microgravity Wrench,False,False,,,True,True,False,,
SSRE-MICROORBITER-1,MicroOrbiter-1,False,False,,,True,True,False,,
SSRE-MICROPET,MicroPET,False,False,,,True,True,False,,
SSRE-MICROQUIN-3D-TUMOR,"Investigation of Key Signaling Cascades Involved in Tumorigenesis and Their Responsiveness to a New Therapeutic Using a 3D <em>In Vitro</em>, Tumor Model",True,True,Cancer,Cancer,True,True,True,,
SSRE-MICROSPACE,Microbial Life in Space: Response to Environmental Factors in a Space Vehicle,True,False,Endocrine and metabolic diseases; Rare inherited disorders,,False,False,False,Endocrine and metabolic diseases; Rare inherited disorders,
SSRE-MICROSPUTNIK-MICROSATELLITE,Study of Physical Processes Associated with Atmospheric Lightning Discharges Using the Chibis-M Microsatellite and Progress Cargo Vehicle,False,False,,,True,True,False,,
SSRE-MICS,Microgravity Investigation of Cement Solidification,False,False,,,True,True,False,,
SSRE-MIDODRINE-LONG,Test of Midodrine as a Countermeasure Against Post-flight Orthostatic Hypotension - Long,True,True,Cardiovascular diseases,Cardiovascular diseases; Neurological diseases,True,False,True,,Neurological diseases
SSRE-MIDODRINE-SDBI,Test of Midodrine as a Countermeasure Against Post-flight Orthostatic Hypotension - Short Duration Biological Investigation,True,True,Cardiovascular diseases,Cardiovascular diseases; Neurological diseases,True,False,True,,Neurological diseases
SSRE-MIKROBIOLOGICHESKIY-MONITORING-MICROBIOLOGICAL-MONITORING,Mikrobiologicheskiy monitoring (Microbiological monitoring),True,False,Endocrine and metabolic diseases; Mental health; Rare inherited disorders,,False,False,False,Endocrine and metabolic diseases; Mental health; Rare inherited disorders,
SSRE-MIMETIK-K,Crystalization of antigen Binding Fragment of Monoclonalical Antibody to Glucosaminilmuramildepeptide,True,False,Endocrine and metabolic diseases; Rare inherited disorders,,False,False,False,Endocrine and metabolic diseases; Rare inherited disorders,
SSRE-MINIATURIZED-PARTICLE-TELESCOPE,Miniaturized Particle Telescope,False,False,,,True,True,False,,
SSRE-MIR-SAT1,Mauritius Imagery and Radiocommunication Satellite 1,False,False,,,True,True,False,,
SSRE-MIS,Microbes In Space: Effects of Microgravity and Space Radiation on Growth Kinetics and Mutation Processes in E. Cloacae and Acinetobacer Baumanii Cells,True,False,Cancer; Rare inherited disorders,,False,False,False,Cancer; Rare inherited disorders,
SSRE-MISSE-1-AND-2,Materials International Space Station Experiment - 1 and 2,False,False,,,True,True,False,,
SSRE-MISSE-10-NASA,Materials International Space Station Experiment-10-NASA,False,False,,,True,True,False,,
SSRE-MISSE-11-COMMERCIAL,Materials International Space Station Experiment-11-Commercial,False,False,,,True,True,False,,
